   1.29242,   0.00000,1036.10291, 377.07492,1019.04785, 367.77435
  -6.39801,   0.00000,1033.45020, 287.96054,1131.23352, 347.35580
  -4.68903,   0.00000,1168.34155, 222.04453,1192.02258, 217.59131
  -3.16315,   0.00000,1241.11780, 238.93596,1170.55347, 149.39276
  -4.38385,   0.00000,1188.26147, 250.82594,1162.32556, 198.58699
  -6.88629,   0.00000,1112.46130, 273.44849,1147.21045, 266.87985
  -0.41656,   0.00000,1088.05066, 259.52039,1141.72937, 310.69958
   3.48969,   0.00000,1071.18335, 261.33862,1128.19238, 339.28574
  -1.02692,   0.00000,1054.06738, 284.52094,1118.55981, 342.85184
  -3.77350,   0.00000, 998.58533, 361.11270,1050.20776, 390.09418
  -1.63727,   0.00000, 989.14880, 317.89468,1087.01709, 405.93936
   8.06732,   0.00000, 980.84705, 333.45209,1042.34595, 443.35492
  -0.35553,   0.00000,1010.51837, 315.59888,1085.46777, 388.41507
  -5.72662,   0.00000, 973.07983, 329.64465,1087.53516, 409.74026
   1.84174,   0.00000, 977.18213, 332.44809,1062.02673, 428.34308
  -8.16803,   0.00000, 971.75610, 337.79303,1086.71106, 403.73978
  -4.87213,   0.00000, 969.70538, 328.92612,1085.69031, 415.67825
  -1.02692,   0.00000, 981.19452, 313.22809,1089.85266, 415.72476
   9.65424,   0.00000, 981.62512, 322.28326,1048.75403, 447.33759
  -5.11627,   0.00000, 974.34711, 341.41455,1073.93433, 410.30408
  -7.92389,   0.00000, 951.43787, 383.95944,1039.81226, 424.79050
   2.33002,   0.00000,1005.24310, 305.87106,1087.13892, 401.74698
   4.34418,   0.00000,1000.13959, 338.91644,1048.05103, 412.89294
  -0.96588,   0.00000,1045.63806, 351.79370,1051.10388, 351.46436
  -2.18658,   0.00000,1085.24780, 338.97400,1067.58582, 308.19238
  -5.11627,   0.00000,1098.50891, 353.48303,1061.86572, 286.14230
  -1.14899,   0.00000,1176.91052, 363.55585,1039.89111, 219.64246
  -8.71735,   0.00000,1152.67578, 361.33478,1064.81726, 221.17218
 -17.87262,   0.00000,1195.84937, 342.92740,1110.69043, 150.53276
   1.84174,   0.00000,1179.51306, 308.03580,1086.43896, 226.01215
   2.08588,   0.00000,1141.39819, 302.32852,1091.41382, 264.85938
 -12.37946,   0.00000,1026.42773, 335.25220,1101.88611, 336.43393
   1.78070,   0.00000, 983.37329, 271.43088,1123.22705, 421.96878
   1.10931,   0.00000, 981.66040, 356.56125,1040.11084, 421.66757
  -1.08795,   0.00000, 903.44299, 338.83646,1064.42737, 493.29318
  -1.14899,   0.00000, 968.79669, 389.64221,1013.80475, 427.75635
  -5.17731,   0.00000, 909.72498, 370.50650,1045.02539, 474.74313
  -2.49176,   0.00000, 934.73798, 361.61395,1045.86133, 457.78677
